Trade Date,Underlying,Product Type,Exchange,Volume
2013/05/23,SPY,S,CBOE,664392
2013/05/24,SPY,S,BATS,118764
2013/05/24,SPY,S,CBOE,677720
2013/05/28,SPY,S,BATS,68663
2013/05/28,SPY,S,CBOE,649149
2013/05/29,SPY,S,BATS,53985
2013/05/29,SPY,S,CBOE,487863
2013/05/30,SPY,S,BATS,38761
2013/05/30,SPY,S,CBOE,425095
2013/05/31,SPY,S,BATS,78833
2013/05/31,SPY,S,CBOE,668983
2013/06/03,SPY,S,BATS,59271
2013/06/03,SPY,S,CBOE,578975
2013/06/04,SPY,S,BATS,49067
2013/06/04,SPY,S,CBOE,484485
2013/06/05,SPY,S,BATS,92130
2013/06/05,SPY,S,CBOE,938256
2013/06/06,SPY,S,BATS,92718
2013/06/06,SPY,S,CBOE,911690
2013/06/07,SPY,S,BATS,79378
2013/06/07,SPY,S,CBOE,789989
2013/06/10,SPY,S,BATS,37221
2013/06/10,SPY,S,CBOE,462210
2013/06/11,SPY,S,BATS,65112
2013/06/11,SPY,S,CBOE,433986
2013/06/12,SPY,S,BATS,85912
2013/06/12,SPY,S,CBOE,912872
2013/06/13,SPY,S,BATS,85547
2013/06/13,SPY,S,CBOE,602010
2013/06/14,SPY,S,BATS,85774
2013/06/14,SPY,S,CBOE,501406
2013/06/17,SPY,S,BATS,57666
2013/06/17,SPY,S,CBOE,488847
2013/06/18,SPY,S,BATS,52555
2013/06/18,SPY,S,CBOE,546306
2013/06/19,SPY,S,BATS,104275
2013/06/19,SPY,S,CBOE,930535
2013/06/20,SPY,S,BATS,154757
2013/06/20,SPY,S,CBOE,1907620
2013/06/21,SPY,S,BATS,144716
2013/06/21,SPY,S,CBOE,1284886
2013/06/24,SPY,S,BATS,126270
2013/06/24,SPY,S,CBOE,812948
2013/06/25,SPY,S,BATS,66494
2013/06/25,SPY,S,CBOE,482629
2013/06/26,SPY,S,BATS,43117
2013/06/26,SPY,S,CBOE,476913
2013/06/27,SPY,S,BATS,85948
2013/06/27,SPY,S,CBOE,569215
2013/06/28,SPY,S,BATS,71357
2013/06/28,SPY,S,CBOE,530563
2013/07/01,SPY,S,BATS,50726
2013/07/01,SPY,S,CBOE,362780
2013/07/02,SPY,S,BATS,57744
2013/07/02,SPY,S,CBOE,486148
2013/07/03,SPY,S,BATS,36338
2013/07/03,SPY,S,CBOE,330208
2013/07/05,SPY,S,BATS,74901
2013/07/05,SPY,S,CBOE,685094
2013/07/08,SPY,S,BATS,52467
2013/07/08,SPY,S,CBOE,443879
2013/07/09,SPY,S,BATS,57801
2013/07/09,SPY,S,CBOE,590080
2013/07/10,SPY,S,BATS,75622
2013/07/10,SPY,S,CBOE,448337
2013/07/11,SPY,S,BATS,79457
2013/07/11,SPY,S,CBOE,752289
2013/07/12,SPY,S,BATS,57336
2013/07/12,SPY,S,CBOE,540866
2013/07/15,SPY,S,BATS,42189
2013/07/15,SPY,S,CBOE,376066
2013/07/16,SPY,S,BATS,48512
2013/07/16,SPY,S,CBOE,470836
2013/07/17,SPY,S,BATS,55324
2013/07/17,SPY,S,CBOE,467103
2013/07/18,SPY,S,BATS,85872
2013/07/18,SPY,S,CBOE,552238
2013/07/19,SPY,S,BATS,74588
2013/07/19,SPY,S,CBOE,486638
2013/07/22,SPY,S,BATS,31621
2013/07/22,SPY,S,CBOE,349093
2013/07/23,SPY,S,BATS,38561
2013/07/23,SPY,S,CBOE,443674
2013/07/24,SPY,S,BATS,49064
2013/07/24,SPY,S,CBOE,499176
2013/07/25,SPY,S,BATS,43060
2013/07/25,SPY,S,CBOE,483492
2013/07/26,SPY,S,BATS,56114
2013/07/26,SPY,S,CBOE,573232
2013/07/29,SPY,S,BATS,33962
2013/07/29,SPY,S,CBOE,302324
2013/07/30,SPY,S,BATS,36975
2013/07/30,SPY,S,CBOE,310576
2013/07/31,SPY,S,BATS,60453
2013/07/31,SPY,S,CBOE,626582
2013/08/01,SPY,S,BATS,63755
2013/08/01,SPY,S,CBOE,545262
2013/08/02,SPY,S,BATS,45110
2013/08/02,SPY,S,CBOE,461730
2013/08/05,SPY,S,BATS,26123
2013/08/05,SPY,S,CBOE,258690
2013/08/06,SPY,S,BATS,31397
2013/08/06,SPY,S,CBOE,415501
2013/08/07,SPY,S,BATS,43789
2013/08/07,SPY,S,CBOE,457457
2013/08/08,SPY,S,BATS,40778
2013/08/08,SPY,S,CBOE,378218
2013/08/09,SPY,S,BATS,52195
2013/08/09,SPY,S,CBOE,443780
2013/08/12,SPY,S,BATS,29046
2013/08/12,SPY,S,CBOE,303625
2013/08/13,SPY,S,BATS,46547
2013/08/13,SPY,S,CBOE,281395
2013/08/14,SPY,S,BATS,43668
2013/08/14,SPY,S,CBOE,329949
2013/08/15,SPY,S,BATS,99847
2013/08/15,SPY,S,CBOE,1022511
2013/08/16,SPY,S,BATS,94997
2013/08/16,SPY,S,CBOE,768410
2013/08/19,SPY,S,BATS,43860
2013/08/19,SPY,S,CBOE,349469
2013/08/20,SPY,S,BATS,35013
2013/08/20,SPY,S,CBOE,341410
2013/08/21,SPY,S,BATS,81148
2013/08/21,SPY,S,CBOE,577828
2013/08/22,SPY,S,BATS,46829
2013/08/22,SPY,S,CBOE,370002
2013/08/23,SPY,S,BATS,46454
2013/08/23,SPY,S,CBOE,367351
2013/08/26,SPY,S,BATS,41952
2013/08/26,SPY,S,CBOE,344557
2013/08/27,SPY,S,BATS,77675
2013/08/27,SPY,S,CBOE,735513
2013/08/28,SPY,S,BATS,53653
2013/08/28,SPY,S,CBOE,407098
2013/08/29,SPY,S,BATS,43032
2013/08/29,SPY,S,CBOE,396865
2013/08/30,SPY,S,BATS,67443
2013/08/30,SPY,S,CBOE,762832
2013/09/03,SPY,S,BATS,54925
2013/09/03,SPY,S,CBOE,300114
2013/09/04,SPY,S,BATS,47489
2013/09/04,SPY,S,CBOE,333983
2013/09/05,SPY,S,BATS,32874
2013/09/05,SPY,S,CBOE,288525
2013/09/06,SPY,S,BATS,111509
2013/09/06,SPY,S,CBOE,607134
2013/09/09,SPY,S,BATS,40758
2013/09/09,SPY,S,CBOE,373515
2013/09/10,SPY,S,BATS,40571
2013/09/10,SPY,S,CBOE,543701
2013/09/11,SPY,S,BATS,36630
2013/09/11,SPY,S,CBOE,359609
2013/09/12,SPY,S,BATS,49420
2013/09/12,SPY,S,CBOE,412817
2013/09/13,SPY,S,BATS,64462
2013/09/13,SPY,S,CBOE,433904
2013/09/16,SPY,S,BATS,50215
2013/09/16,SPY,S,CBOE,486587
2013/09/17,SPY,S,BATS,31210
2013/09/17,SPY,S,CBOE,319707
2013/09/18,SPY,S,BATS,105835
2013/09/18,SPY,S,CBOE,1267414
2013/09/19,SPY,S,BATS,65579
2013/09/19,SPY,S,CBOE,673080
2013/09/20,SPY,S,BATS,84948
2013/09/20,SPY,S,CBOE,789862
2013/09/23,SPY,S,BATS,46227
2013/09/23,SPY,S,CBOE,400069
2013/09/24,SPY,S,BATS,36961
2013/09/24,SPY,S,CBOE,351407
2013/09/25,SPY,S,BATS,45807
2013/09/25,SPY,S,CBOE,364817
2013/09/26,SPY,S,BATS,41874
2013/09/26,SPY,S,CBOE,373432
2013/09/27,SPY,S,BATS,77274
2013/09/27,SPY,S,CBOE,711677
2013/09/30,SPY,S,BATS,94270
2013/09/30,SPY,S,CBOE,763537
2013/10/01,SPY,S,BATS,41254
2013/10/01,SPY,S,CBOE,373151
2013/10/02,SPY,S,BATS,25718
2013/10/02,SPY,S,CBOE,436075
2013/10/03,SPY,S,BATS,102949
2013/10/03,SPY,S,CBOE,1002324
2013/10/04,SPY,S,BATS,46981
2013/10/04,SPY,S,CBOE,606145
2013/10/07,SPY,S,BATS,44122
2013/10/07,SPY,S,CBOE,643151
2013/10/08,SPY,S,BATS,86266
2013/10/08,SPY,S,CBOE,1023261
2013/10/09,SPY,S,BATS,82335
2013/10/09,SPY,S,CBOE,809998
2013/10/10,SPY,S,BATS,91637
2013/10/10,SPY,S,CBOE,868006
2013/10/11,SPY,S,BATS,66416
2013/10/11,SPY,S,CBOE,545455
2013/10/14,SPY,S,BATS,57028
2013/10/14,SPY,S,CBOE,510491
2013/10/15,SPY,S,BATS,75317
2013/10/15,SPY,S,CBOE,594948
2013/10/16,SPY,S,BATS,106186
2013/10/16,SPY,S,CBOE,647957
2013/10/17,SPY,S,BATS,69301
2013/10/17,SPY,S,CBOE,813555
2013/10/18,SPY,S,BATS,102614
2013/10/18,SPY,S,CBOE,706707
2013/10/21,SPY,S,BATS,33423
2013/10/21,SPY,S,CBOE,402507
2013/10/22,SPY,S,BATS,60988
2013/10/22,SPY,S,CBOE,619078
2013/10/23,SPY,S,BATS,34629
2013/10/23,SPY,S,CBOE,340521
2013/10/24,SPY,S,BATS,36088
2013/10/24,SPY,S,CBOE,322843
2013/10/25,SPY,S,BATS,49362
2013/10/25,SPY,S,CBOE,465102
2013/10/28,SPY,S,BATS,30649
2013/10/28,SPY,S,CBOE,298546
2013/10/29,SPY,S,BATS,28224
2013/10/29,SPY,S,CBOE,394270
2013/10/30,SPY,S,BATS,60778
2013/10/30,SPY,S,CBOE,650573
2013/10/31,SPY,S,BATS,26859
2013/10/31,SPY,S,CBOE,400130
2013/11/01,SPY,S,BATS,35668
2013/11/01,SPY,S,CBOE,477799
2013/11/04,SPY,S,BATS,15146
2013/11/04,SPY,S,CBOE,368300
2013/11/05,SPY,S,BATS,23194
2013/11/05,SPY,S,CBOE,251820
2013/11/06,SPY,S,BATS,24927
2013/11/06,SPY,S,CBOE,482448
2013/11/07,SPY,S,BATS,58297
2013/11/07,SPY,S,CBOE,885284
2013/11/08,SPY,S,BATS,39196
2013/11/08,SPY,S,CBOE,898801
2013/11/11,SPY,S,BATS,15728
2013/11/11,SPY,S,CBOE,290975
2013/11/12,SPY,S,BATS,23319
2013/11/12,SPY,S,CBOE,488601
2013/11/13,SPY,S,BATS,24422
2013/11/13,SPY,S,CBOE,527919
2013/11/14,SPY,S,BATS,36117
2013/11/14,SPY,S,CBOE,580746
2013/11/15,SPY,S,BATS,40795
2013/11/15,SPY,S,CBOE,579224
2013/11/18,SPY,S,BATS,30668
2013/11/18,SPY,S,CBOE,444299
2013/11/19,SPY,S,BATS,18492
2013/11/19,SPY,S,CBOE,468738
2013/11/20,SPY,S,BATS,36556
2013/11/20,SPY,S,CBOE,474732
2013/11/21,SPY,S,BATS,24907
2013/11/21,SPY,S,CBOE,365444
2013/11/22,SPY,S,BATS,24786
2013/11/22,SPY,S,CBOE,404760
2013/11/25,SPY,S,BATS,20282
2013/11/25,SPY,S,CBOE,282495
2013/11/26,SPY,S,BATS,13855
2013/11/26,SPY,S,CBOE,321529
2013/11/27,SPY,S,BATS,14292
2013/11/27,SPY,S,CBOE,233740
2013/11/29,SPY,S,BATS,13285
2013/11/29,SPY,S,CBOE,212740
2013/12/02,SPY,S,BATS,17624
2013/12/02,SPY,S,CBOE,363416
2013/12/03,SPY,S,BATS,29811
2013/12/03,SPY,S,CBOE,457485
2013/12/04,SPY,S,BATS,43407
2013/12/04,SPY,S,CBOE,366731
2013/12/05,SPY,S,BATS,30157
2013/12/05,SPY,S,CBOE,359450
2013/12/06,SPY,S,BATS,44624
2013/12/06,SPY,S,CBOE,711486
2013/12/09,SPY,S,BATS,14626
2013/12/09,SPY,S,CBOE,281535
2013/12/10,SPY,S,BATS,17998
2013/12/10,SPY,S,CBOE,273794
2013/12/11,SPY,S,BATS,30852
2013/12/11,SPY,S,CBOE,609023
2013/12/12,SPY,S,BATS,34440
2013/12/12,SPY,S,CBOE,620543
2013/12/13,SPY,S,BATS,31167
2013/12/13,SPY,S,CBOE,375530
2013/12/16,SPY,S,BATS,32069
2013/12/16,SPY,S,CBOE,349457
2013/12/17,SPY,S,BATS,19547
2013/12/17,SPY,S,CBOE,545709
2013/12/18,SPY,S,BATS,73911
2013/12/18,SPY,S,CBOE,913365
2013/12/19,SPY,S,BATS,33894
2013/12/19,SPY,S,CBOE,642201
2013/12/20,SPY,S,BATS,63593
2013/12/20,SPY,S,CBOE,794135
2013/12/23,SPY,S,BATS,28238
2013/12/23,SPY,S,CBOE,338259
2013/12/24,SPY,S,BATS,15196
2013/12/24,SPY,S,CBOE,277755
2013/12/26,SPY,S,BATS,24956
2013/12/26,SPY,S,CBOE,485864
2013/12/27,SPY,S,BATS,23723
2013/12/27,SPY,S,CBOE,391106
2013/12/30,SPY,S,BATS,21595
2013/12/30,SPY,S,CBOE,284251
2013/12/31,SPY,S,BATS,39019
2013/12/31,SPY,S,CBOE,460050
2014/01/02,SPY,S,BATS,52550
2014/01/02,SPY,S,CBOE,461023
2014/01/03,SPY,S,BATS,40742
2014/01/03,SPY,S,CBOE,425205
2014/01/06,SPY,S,BATS,26342
2014/01/06,SPY,S,CBOE,354522
2014/01/07,SPY,S,BATS,20479
2014/01/07,SPY,S,CBOE,218552
2014/01/08,SPY,S,BATS,20529
2014/01/08,SPY,S,CBOE,354325
2014/01/09,SPY,S,BATS,20514
2014/01/09,SPY,S,CBOE,455342
2014/01/10,SPY,S,BATS,45188
2014/01/10,SPY,S,CBOE,507453
2014/01/13,SPY,S,BATS,57256
2014/01/13,SPY,S,CBOE,549190
2014/01/14,SPY,S,BATS,60845
2014/01/14,SPY,S,CBOE,324851
2014/01/15,SPY,S,BATS,61483
2014/01/15,SPY,S,CBOE,766799
2014/01/16,SPY,S,BATS,48620
2014/01/16,SPY,S,CBOE,428229
2014/01/17,SPY,S,BATS,71529
2014/01/17,SPY,S,CBOE,516472
2014/01/21,SPY,S,BATS,48075
2014/01/21,SPY,S,CBOE,291275
2014/01/22,SPY,S,BATS,44912
2014/01/22,SPY,S,CBOE,197572
2014/01/23,SPY,S,BATS,76633
2014/01/23,SPY,S,CBOE,524539
2014/01/24,SPY,S,BATS,163465
2014/01/24,SPY,S,CBOE,999455
2014/01/27,SPY,S,BATS,113250
2014/01/27,SPY,S,CBOE,679698
2014/01/28,SPY,S,BATS,46045
2014/01/28,SPY,S,CBOE,290725
2014/01/29,SPY,S,BATS,135923
2014/01/29,SPY,S,CBOE,667121
2014/01/30,SPY,S,BATS,76237
2014/01/30,SPY,S,CBOE,419366
2014/01/31,SPY,S,BATS,147770
2014/01/31,SPY,S,CBOE,721932
2014/02/03,SPY,S,BATS,121166
2014/02/03,SPY,S,CBOE,1162191
2014/02/04,SPY,S,BATS,78322
2014/02/04,SPY,S,CBOE,731442
2014/02/05,SPY,S,BATS,94325
2014/02/05,SPY,S,CBOE,859287
2014/02/06,SPY,S,BATS,90776
2014/02/06,SPY,S,CBOE,714286
2014/02/07,SPY,S,BATS,144661
2014/02/07,SPY,S,CBOE,918993
2014/02/10,SPY,S,BATS,59592
2014/02/10,SPY,S,CBOE,404504
2014/02/11,SPY,S,BATS,93989
2014/02/11,SPY,S,CBOE,667293
2014/02/12,SPY,S,BATS,60889
2014/02/12,SPY,S,CBOE,424019
2014/02/13,SPY,S,BATS,73147
2014/02/13,SPY,S,CBOE,524186
2014/02/14,SPY,S,BATS,122610
2014/02/14,SPY,S,CBOE,732624
2014/02/18,SPY,S,BATS,51298
2014/02/18,SPY,S,CBOE,303281
2014/02/19,SPY,S,BATS,103694
2014/02/19,SPY,S,CBOE,712025
2014/02/20,SPY,S,BATS,91149
2014/02/20,SPY,S,CBOE,541574
2014/02/21,SPY,S,BATS,108749
2014/02/21,SPY,S,CBOE,607749
2014/02/24,SPY,S,BATS,92300
2014/02/24,SPY,S,CBOE,693937
2014/02/25,SPY,S,BATS,73771
2014/02/25,SPY,S,CBOE,473273
2014/02/26,SPY,S,BATS,72305
2014/02/26,SPY,S,CBOE,461399
2014/02/27,SPY,S,BATS,81075
2014/02/27,SPY,S,CBOE,420907
2014/02/28,SPY,S,BATS,181064
2014/02/28,SPY,S,CBOE,751720
2014/03/03,SPY,S,BATS,132823
2014/03/03,SPY,S,CBOE,556800
2014/03/04,SPY,S,BATS,117492
2014/03/04,SPY,S,CBOE,566816
2014/03/05,SPY,S,BATS,72587
2014/03/05,SPY,S,CBOE,259707
2014/03/06,SPY,S,BATS,71091
2014/03/06,SPY,S,CBOE,563023
2014/03/07,SPY,S,BATS,145373
2014/03/07,SPY,S,CBOE,603255
2014/03/10,SPY,S,BATS,81975
2014/03/10,SPY,S,CBOE,398668
2014/03/11,SPY,S,BATS,115842
2014/03/11,SPY,S,CBOE,379637
2014/03/12,SPY,S,BATS,101138
2014/03/12,SPY,S,CBOE,368846
2014/03/13,SPY,S,BATS,198155
2014/03/13,SPY,S,CBOE,938935
2014/03/14,SPY,S,BATS,266042
2014/03/14,SPY,S,CBOE,903537
2014/03/17,SPY,S,BATS,130259
2014/03/17,SPY,S,CBOE,398126
2014/03/18,SPY,S,BATS,121702
2014/03/18,SPY,S,CBOE,435806
2014/03/19,SPY,S,BATS,143644
2014/03/19,SPY,S,CBOE,478027
2014/03/20,SPY,S,BATS,148360
2014/03/20,SPY,S,CBOE,616122
2014/03/21,SPY,S,BATS,177595
2014/03/21,SPY,S,CBOE,607514
2014/03/24,SPY,S,BATS,122239
2014/03/24,SPY,S,CBOE,436632
2014/03/25,SPY,S,BATS,119385
2014/03/25,SPY,S,CBOE,279794
2014/03/26,SPY,S,BATS,166559
2014/03/26,SPY,S,CBOE,559750
2014/03/27,SPY,S,BATS,153786
2014/03/27,SPY,S,CBOE,538547
2014/03/28,SPY,S,BATS,156605
2014/03/28,SPY,S,CBOE,529336
2014/03/31,SPY,S,BATS,122564
2014/03/31,SPY,S,CBOE,382457
2014/04/01,SPY,S,BATS,106858
2014/04/01,SPY,S,CBOE,375206
2014/04/02,SPY,S,BATS,110120
2014/04/02,SPY,S,CBOE,371331
2014/04/03,SPY,S,BATS,100475
2014/04/03,SPY,S,CBOE,478990
2014/04/04,SPY,S,BATS,307159
2014/04/04,SPY,S,CBOE,1092822
2014/04/07,SPY,S,BATS,162781
2014/04/07,SPY,S,CBOE,671426
2014/04/08,SPY,S,BATS,120354
2014/04/08,SPY,S,CBOE,486435
2014/04/09,SPY,S,BATS,128516
2014/04/09,SPY,S,CBOE,698654
2014/04/10,SPY,S,BATS,222505
2014/04/10,SPY,S,CBOE,792210
2014/04/11,SPY,S,BATS,237843
2014/04/11,SPY,S,CBOE,977012
2014/04/14,SPY,S,BATS,113418
2014/04/14,SPY,S,CBOE,603887
2014/04/15,SPY,S,BATS,189460
2014/04/15,SPY,S,CBOE,786260
2014/04/16,SPY,S,BATS,122128
2014/04/16,SPY,S,CBOE,679321
2014/04/17,SPY,S,BATS,142234
2014/04/17,SPY,S,CBOE,814738
2014/04/21,SPY,S,BATS,51082
2014/04/21,SPY,S,CBOE,221677
2014/04/22,SPY,S,BATS,77400
2014/04/22,SPY,S,CBOE,460151
2014/04/23,SPY,S,BATS,41865
2014/04/23,SPY,S,CBOE,334219
2014/04/24,SPY,S,BATS,92860
2014/04/24,SPY,S,CBOE,348562
2014/04/25,SPY,S,BATS,121966
2014/04/25,SPY,S,CBOE,508367
2014/04/28,SPY,S,BATS,97917
2014/04/28,SPY,S,CBOE,398089
2014/04/29,SPY,S,BATS,64776
2014/04/29,SPY,S,CBOE,321202
2014/04/30,SPY,S,BATS,78419
2014/04/30,SPY,S,CBOE,294995
2014/05/01,SPY,S,BATS,94977
2014/05/01,SPY,S,CBOE,355756
2014/05/02,SPY,S,BATS,170992
2014/05/02,SPY,S,CBOE,554729
2014/05/05,SPY,S,BATS,79448
2014/05/05,SPY,S,CBOE,247532
2014/05/06,SPY,S,BATS,78513
2014/05/06,SPY,S,CBOE,357459
2014/05/07,SPY,S,BATS,104598
2014/05/07,SPY,S,CBOE,553313
2014/05/08,SPY,S,BATS,101931
2014/05/08,SPY,S,CBOE,451239
2014/05/09,SPY,S,BATS,96700
2014/05/09,SPY,S,CBOE,477454
2014/05/12,SPY,S,BATS,81691
2014/05/12,SPY,S,CBOE,472423
2014/05/13,SPY,S,BATS,53107
2014/05/13,SPY,S,CBOE,287811
2014/05/14,SPY,S,BATS,74704
2014/05/14,SPY,S,CBOE,330210
2014/05/15,SPY,S,BATS,145144
2014/05/15,SPY,S,CBOE,884560
2014/05/16,SPY,S,BATS,89838
2014/05/16,SPY,S,CBOE,550348
2014/05/19,SPY,S,BATS,56384
2014/05/19,SPY,S,CBOE,266776
2014/05/20,SPY,S,BATS,74453
2014/05/20,SPY,S,CBOE,279741
2014/05/21,SPY,S,BATS,91033
2014/05/21,SPY,S,CBOE,418516
2014/05/22,SPY,S,BATS,70738
2014/05/22,SPY,S,CBOE,363979
2014/05/23,SPY,S,BATS,75204
2014/05/23,SPY,S,CBOE,563706
2014/05/27,SPY,S,BATS,61425
2014/05/27,SPY,S,CBOE,680941
2014/05/28,SPY,S,BATS,46948
2014/05/28,SPY,S,CBOE,407332
2014/05/29,SPY,S,BATS,62265
2014/05/29,SPY,S,CBOE,406220
2014/05/30,SPY,S,BATS,69231
2014/05/30,SPY,S,CBOE,645849
2014/06/02,SPY,S,BATS,56752
2014/06/02,SPY,S,CBOE,293785
2014/06/03,SPY,S,BATS,51627
2014/06/03,SPY,S,CBOE,340224
2014/06/04,SPY,S,BATS,56965
2014/06/04,SPY,S,CBOE,769785
2014/06/05,SPY,S,BATS,85685
2014/06/05,SPY,S,CBOE,666996
2014/06/06,SPY,S,BATS,96839
2014/06/06,SPY,S,CBOE,871354
2014/06/09,SPY,S,BATS,64673
2014/06/09,SPY,S,CBOE,422976
2014/06/10,SPY,S,BATS,53923
2014/06/10,SPY,S,CBOE,328340
2014/06/11,SPY,S,BATS,85413
2014/06/11,SPY,S,CBOE,234161
2014/06/12,SPY,S,BATS,110809
2014/06/12,SPY,S,CBOE,485571
2014/06/13,SPY,S,BATS,106258
2014/06/13,SPY,S,CBOE,411974
2014/06/16,SPY,S,BATS,58191
2014/06/16,SPY,S,CBOE,273670
2014/06/17,SPY,S,BATS,71667
2014/06/17,SPY,S,CBOE,359901
2014/06/18,SPY,S,BATS,138932
2014/06/18,SPY,S,CBOE,514342
2014/06/19,SPY,S,BATS,127554
2014/06/19,SPY,S,CBOE,567738
2014/06/20,SPY,S,BATS,100875
2014/06/20,SPY,S,CBOE,467300
2014/06/23,SPY,S,BATS,50215
2014/06/23,SPY,S,CBOE,375283
2014/06/24,SPY,S,BATS,106808
2014/06/24,SPY,S,CBOE,502317
2014/06/25,SPY,S,BATS,75162
2014/06/25,SPY,S,CBOE,347525
2014/06/26,SPY,S,BATS,89418
2014/06/26,SPY,S,CBOE,450566
2014/06/27,SPY,S,BATS,71380
2014/06/27,SPY,S,CBOE,341845
2014/06/30,SPY,S,BATS,64884
2014/06/30,SPY,S,CBOE,283296
2014/07/01,SPY,S,BATS,85797
2014/07/01,SPY,S,CBOE,542489
2014/07/02,SPY,S,BATS,56071
2014/07/02,SPY,S,CBOE,447752
2014/07/03,SPY,S,BATS,61323
2014/07/03,SPY,S,CBOE,571837
2014/07/07,SPY,S,BATS,45656
2014/07/07,SPY,S,CBOE,352742
2014/07/08,SPY,S,BATS,81305
2014/07/08,SPY,S,CBOE,511162
2014/07/09,SPY,S,BATS,46373
2014/07/09,SPY,S,CBOE,297672
2014/07/10,SPY,S,BATS,78938
2014/07/10,SPY,S,CBOE,462160
2014/07/11,SPY,S,BATS,81023
2014/07/11,SPY,S,CBOE,383573
2014/07/14,SPY,S,BATS,53759
2014/07/14,SPY,S,CBOE,274948
2014/07/15,SPY,S,BATS,79648
2014/07/15,SPY,S,CBOE,386495
2014/07/16,SPY,S,BATS,42461
2014/07/16,SPY,S,CBOE,236321
2014/07/17,SPY,S,BATS,193036
2014/07/17,SPY,S,CBOE,910698
2014/07/18,SPY,S,BATS,174714
2014/07/18,SPY,S,CBOE,675296
2014/07/21,SPY,S,BATS,58974
2014/07/21,SPY,S,CBOE,298693
2014/07/22,SPY,S,BATS,69088
2014/07/22,SPY,S,CBOE,535759
2014/07/23,SPY,S,BATS,53965
2014/07/23,SPY,S,CBOE,271016
2014/07/24,SPY,S,BATS,58587
2014/07/24,SPY,S,CBOE,239302
2014/07/25,SPY,S,BATS,71453
2014/07/25,SPY,S,CBOE,438983
2014/07/28,SPY,S,BATS,53372
2014/07/28,SPY,S,CBOE,376824
2014/07/29,SPY,S,BATS,57856
2014/07/29,SPY,S,CBOE,265307
2014/07/30,SPY,S,BATS,107519
2014/07/30,SPY,S,CBOE,330909
2014/07/31,SPY,S,BATS,173231
2014/07/31,SPY,S,CBOE,1142775
2014/08/01,SPY,S,BATS,218321
2014/08/01,SPY,S,CBOE,1056488
2014/08/04,SPY,S,BATS,86087
2014/08/04,SPY,S,CBOE,426445
2014/08/05,SPY,S,BATS,137228
2014/08/05,SPY,S,CBOE,567355
2014/08/06,SPY,S,BATS,79335
2014/08/06,SPY,S,CBOE,483894
2014/08/07,SPY,S,BATS,141014
2014/08/07,SPY,S,CBOE,659868
2014/08/08,SPY,S,BATS,138720
2014/08/08,SPY,S,CBOE,656426
2014/08/11,SPY,S,BATS,67485
2014/08/11,SPY,S,CBOE,433978
2014/08/12,SPY,S,BATS,62714
2014/08/12,SPY,S,CBOE,357176
2014/08/13,SPY,S,BATS,59555
2014/08/13,SPY,S,CBOE,609966
2014/08/14,SPY,S,BATS,66828
2014/08/14,SPY,S,CBOE,329824
2014/08/15,SPY,S,BATS,222756
2014/08/15,SPY,S,CBOE,909548
2014/08/18,SPY,S,BATS,69631
2014/08/18,SPY,S,CBOE,404570
2014/08/19,SPY,S,BATS,59952
2014/08/19,SPY,S,CBOE,490509
2014/08/20,SPY,S,BATS,90947
2014/08/20,SPY,S,CBOE,450570
2014/08/21,SPY,S,BATS,62476
2014/08/21,SPY,S,CBOE,433258
2014/08/22,SPY,S,BATS,88563
2014/08/22,SPY,S,CBOE,620338
2014/08/25,SPY,S,BATS,52920
2014/08/25,SPY,S,CBOE,426844
2014/08/26,SPY,S,BATS,48969
2014/08/26,SPY,S,CBOE,276855
2014/08/27,SPY,S,BATS,36469
2014/08/27,SPY,S,CBOE,428720
2014/08/28,SPY,S,BATS,73578
2014/08/28,SPY,S,CBOE,776905
2014/08/29,SPY,S,BATS,71313
2014/08/29,SPY,S,CBOE,562745
2014/09/02,SPY,S,BATS,37896
2014/09/02,SPY,S,CBOE,364679
2014/09/03,SPY,S,BATS,38004
2014/09/03,SPY,S,CBOE,452874
2014/09/04,SPY,S,BATS,70720
2014/09/04,SPY,S,CBOE,722234
2014/09/05,SPY,S,BATS,88102
2014/09/05,SPY,S,CBOE,693370
2014/09/08,SPY,S,BATS,50641
2014/09/08,SPY,S,CBOE,355958
2014/09/09,SPY,S,BATS,75622
2014/09/09,SPY,S,CBOE,389851
2014/09/10,SPY,S,BATS,67336
2014/09/10,SPY,S,CBOE,358692
2014/09/11,SPY,S,BATS,65844
2014/09/11,SPY,S,CBOE,372623
2014/09/12,SPY,S,BATS,152091
2014/09/12,SPY,S,CBOE,597977
2014/09/15,SPY,S,BATS,63006
2014/09/15,SPY,S,CBOE,271801
2014/09/16,SPY,S,BATS,113908
2014/09/16,SPY,S,CBOE,535094
2014/09/17,SPY,S,BATS,166143
2014/09/17,SPY,S,CBOE,743820
2014/09/18,SPY,S,BATS,179406
2014/09/18,SPY,S,CBOE,662019
2014/09/19,SPY,S,BATS,127955
2014/09/19,SPY,S,CBOE,634221
2014/09/22,SPY,S,BATS,83319
2014/09/22,SPY,S,CBOE,466104
2014/09/23,SPY,S,BATS,80108
2014/09/23,SPY,S,CBOE,503487
2014/09/24,SPY,S,BATS,90099
2014/09/24,SPY,S,CBOE,440340
2014/09/25,SPY,S,BATS,158293
2014/09/25,SPY,S,CBOE,779160
2014/09/26,SPY,S,BATS,118716
2014/09/26,SPY,S,CBOE,775612
2014/09/29,SPY,S,BATS,105239
2014/09/29,SPY,S,CBOE,498073
